age;race;earnwke;employed;unemployed;married;union;ne_states;so_states;ce_states;we_states;government;private;self;educ_lths;educ_hs;educ_somecol;educ_aa;educ_bac;educ_adv;female
39;3;692.3;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
52;3;250;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
39;1;1210;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
34;1;600;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
42;1;340;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
29;1;1923.05;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
30;1;961.53;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1
57;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
31;1;160;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
45;1;553;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0
38;1;1134;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
32;1;320;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
49;1;;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
39;1;1923.05;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
33;1;1153.84;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0
33;1;2307.69;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
39;1;840;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
57;1;961.53;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
43;1;1480.76;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1
19;1;460;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
18;1;345;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1
45;1;1884;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
23;1;;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
43;1;900;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0
41;1;500;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1
57;2;923;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
23;1;200;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
43;2;793.2;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
46;2;645.2;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
51;1;920;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
48;1;1100;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
46;1;265;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
47;1;418;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
26;1;1000;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
43;3;1211.53;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0
42;1;644.23;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
30;1;320;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
54;2;634.61;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
43;1;1550;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
40;1;435.2;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
62;1;;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
60;1;1730.76;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
20;2;600;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
42;1;923.07;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
38;1;1497.6;1;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1
43;1;;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1
34;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
29;1;365.38;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
61;1;865;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
59;1;262.5;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
45;1;750;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1
33;1;320;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
48;1;984;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
47;3;945;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
19;3;172.5;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
50;1;900;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0
18;1;40;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1
43;1;375;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1
34;1;562;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
29;1;376;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
45;1;2788;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
45;1;;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1
38;1;1300;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
47;1;116;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
39;2;550;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1
29;1;1442.3;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
26;1;673.05;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
60;1;1057.69;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0
59;1;461.53;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1
60;3;200;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
58;1;440;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
31;2;1153;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
56;1;788;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
45;1;1053;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
47;1;1346.15;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
46;2;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
59;3;328;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1
28;1;578.5;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
27;1;399.27;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1
33;1;;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
63;1;224;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
58;1;297.5;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
50;1;1730.76;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
46;1;349.68;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
48;1;2307.69;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
37;2;380;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0
29;1;461.53;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
30;1;1384.61;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
21;3;640;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
21;3;202.5;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
39;1;1384;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
47;1;1923;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
19;1;140;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
63;1;2884.61;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
38;1;2115.38;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
36;1;480.76;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
48;2;650;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
53;1;1923.07;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
58;1;2692.3;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
47;1;1200;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0
30;1;505.2;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
37;1;992.3;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
48;1;780;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
18;1;102;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
39;1;689.7;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1
54;1;986;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
52;1;;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
50;1;600;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1
25;1;140;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1
49;2;1250;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
18;2;300;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
36;1;600;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
36;1;640;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
56;1;556;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
58;1;1607;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
49;1;330;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0
62;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
43;2;460;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
40;1;225;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
62;1;846;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
54;1;743;1;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1
43;1;520;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
34;1;380;1;0;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1
56;2;675;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1
30;2;400;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
61;1;450;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0
58;1;520;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
62;1;2307;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
45;1;2884.61;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
61;1;1250;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
46;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
40;1;769.23;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
49;1;1153.84;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
34;1;650;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
28;1;650;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
46;1;400;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
43;1;576;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
30;1;;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
26;1;;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1
27;1;688;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0
26;1;760;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1
52;1;1144;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
37;1;1550;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0
32;1;600;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
31;2;270;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1
38;3;560;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0
47;3;600;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1
49;1;1153;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
41;1;320;1;0;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;1
50;1;170;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
30;1;880;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
27;2;290;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
45;1;642.8;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1
35;1;769.23;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0
60;2;440;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
50;2;400;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
53;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
58;1;600;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
24;1;519.23;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
29;1;576.92;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
47;1;1650;1;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0
49;1;692.3;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
52;1;1153.84;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1
59;1;1200;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0
59;1;888;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
58;1;865;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1
24;1;480;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
47;1;1250;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
45;1;260;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
61;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0
50;2;640;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
45;1;1192.3;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
46;1;1000;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0
32;1;458;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
57;1;1209.2;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
44;1;1160;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0
30;3;701.6;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
39;1;446.5;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
43;1;961.53;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
61;1;1120;1;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
61;1;720;1;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
22;3;96.15;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
61;1;673;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
56;1;1327.94;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0
58;1;840;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
37;1;1428.57;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
37;1;2884.61;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
30;1;500;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1
32;1;390;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
33;1;1187.5;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
29;1;730.76;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
42;1;558;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
32;1;1115.38;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
26;1;884.61;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
61;1;2403;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
39;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
42;1;923;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
33;1;384.61;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0
33;1;1826.92;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
41;1;1346.15;1;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0
46;1;1942;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
38;1;634;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
58;1;1523;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0
42;1;1153;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
44;1;352;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
49;1;1233.5;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
57;1;;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0
56;1;;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
59;1;1846;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;1;1
60;3;840;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
39;1;1000;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
28;1;650;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
29;1;372;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
31;2;320;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0
58;1;800;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0
51;1;2884.61;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
55;1;800;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
50;2;589;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0
49;1;;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1
32;1;1634;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
32;1;1730;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
50;2;884.61;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
47;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0
38;1;1442;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
35;1;1333.33;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
37;1;2884.61;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
35;1;1346;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1
63;1;1346.15;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0
40;1;961;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
50;1;;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1
37;3;;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0
46;3;541.5;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1
37;1;1500;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0
38;1;1480.76;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
53;1;2442.3;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
54;1;;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1
62;1;961;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
21;1;18;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
33;1;;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0
31;1;576;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
57;1;1557.69;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
36;3;1200;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
30;3;320;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
60;1;761.53;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
61;1;120;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
54;1;769.23;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
28;2;634.61;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
46;1;;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0
61;1;730.76;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
59;1;400;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1
41;1;461.53;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
36;1;38;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1
55;1;;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
28;1;769.23;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0
27;1;865.38;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1
51;1;629.5;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1
63;1;402.5;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1
26;3;1153.84;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
32;3;808.2;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
41;1;;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0
22;1;500;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1
49;1;807.69;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
52;1;1493.53;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
52;1;1088.4;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0
33;1;115.38;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
50;1;1165;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
48;1;709.84;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1
32;3;686.53;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0
44;2;961;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0
44;2;865;1;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1
36;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0
35;1;325;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
39;3;;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1
60;1;461.53;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
34;1;500;1;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0
29;1;736.5;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1
59;1;;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1
54;1;669.2;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
26;1;1380;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0
31;1;1500;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0
31;1;1000;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1
34;1;1384.61;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0
36;1;320;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
63;1;461.53;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0
54;1;1134.61;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0
61;1;500;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1
34;1;1115.38;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
33;1;853.84;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1
57;1;660;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0
52;1;600;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
35;1;1211.53;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
27;1;576.92;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1
26;3;500;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
56;1;307.52;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1
42;1;580;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0
48;1;720;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
48;1;840;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1
41;1;;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0
42;1;769.23;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
49;1;2884.61;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0
47;1;132.65;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
54;1;1326;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1
54;1;350;1;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1
37;1;247.2;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
34;1;;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1
31;1;160;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1
27;1;320;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1
44;1;1200;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
50;1;865.38;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0
56;2;1545.45;1;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1
32;1;1153;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0
30;1;650;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
58;1;420;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0
28;1;360;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
28;1;320;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1
43;1;;1;0;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0
41;1;557.69;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1
38;3;618.46;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
46;1;769.23;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
43;1;2115.38;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
61;1;1840;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0
54;1;1200;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1
56;2;675;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1
24;1;340;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
